,id,suite,divisible_minimum,available_sqm,is_for_rent,is_for_sale,rent_price,currency_rent_price,sale_price,currency_sale_price,images_gallery,images_gallery_thumbnail,map_image,description,notes,contacts,date_available,updated,cam,currency_cam,confirmed,all_confirmed,valid,is_favorite,building.id,building.position.lat,building.position.lng,building.building_name,building.full_address,building.industrial_park,building.images_gallery_thumbnail,building.market,building.building_status,building.is_for_rent,building.is_for_sale,building.total_spaces,building.slug,building.confirmed,other_spaces.contact,other_spaces.spaces_list
374,2905,,,13338.7402904707,True,False,4.8437595,USD,,,"['https://solili.s3.amazonaws.com/media/PI-29127_1642461066.jpg', 'https://solili.s3.amazonaws.com/media/PI-29127_1646768019.jpg']","['https://d1qt0l5rwmztsk.cloudfront.net/media/PI-29127_thumbnail_1642461066.jpg', 'https://solili.s3.amazonaws.com/media/PI-29127_thumbnail_1642461066.jpg', 'https://solili.s3.amazonaws.com/media/PI-29127_thumbnail_1646768019.jpg']","https://maps.googleapis.com/maps/api/staticmap?center=25.762080037059754,-100.12807643387889&zoom=15&scale=false&size=600x400&maptype=roadmap&format=png&style=feature:all|element:all|visibility:simplified&visual_refresh=true&markers=icon:https://s3-us-west-2.amazonaws.com/solili/static/assets/img/maps/point-marker-black_20x20.png|25.762080037059754,-100.12807643387889&key=AIzaSyC8dEOt7Qx6gIEnnxWuImXd5ALEUTBp85w",,,"[{'id': 3276, 'name': 'Martin Teodoro Caro Sanchez ', 'professional_photo': 'https://solili.s3.amazonaws.com/static/upgrade/src/img/utils/default_photo.png', 'company': 'GP Desarrollos', 'phone': '(+52) 800 3666 447', 'confirmed': True, 'directory_url': '/perfil/martin-teodoro-caro-sanchez-gp-desarrollos/'}]",Inmediato,2022-07-20,,,True,True,True,False,29127,25.762080037059757,-100.12807643387887,MT01 Aeropuerto,"Autopista al Aeropuerto S/N, Apodaca, Nuevo León",Pocket Park Aeropuerto,['https://d1qt0l5rwmztsk.cloudfront.net/media/PI-29127_thumbnail_1642461066.jpg'],Monterrey,En construcción,True,False,1,mt01-aeropuerto-monterrey-mty,True,Martin Teodoro Caro Sanchez ,[]
375,2930,,,9500.0,True,False,77.0,MXN,,,"['https://solili.s3.amazonaws.com/media/PI-29096_1654623716.jpg', 'https://solili.s3.amazonaws.com/media/PI-29096_1646339397.jpg']","['https://d1qt0l5rwmztsk.cloudfront.net/media/PI-29096_thumbnail_1654623716.jpg', 'https://solili.s3.amazonaws.com/media/PI-29096_thumbnail_1654623716.jpg', 'https://solili.s3.amazonaws.com/media/PI-29096_thumbnail_1646339397.jpg']","https://maps.googleapis.com/maps/api/staticmap?center=25.75519552005917,-100.18246872504903&zoom=15&scale=false&size=600x400&maptype=roadmap&format=png&style=feature:all|element:all|visibility:simplified&visual_refresh=true&markers=icon:https://s3-us-west-2.amazonaws.com/solili/static/assets/img/maps/point-marker-black_20x20.png|25.75519552005917,-100.18246872504903&key=AIzaSyC8dEOt7Qx6gIEnnxWuImXd5ALEUTBp85w",,,"[{'id': 1936, 'name': 'Alethia Avendaño ', 'professional_photo': 'https://solili.s3.amazonaws.com/static/upgrade/src/img/utils/default_photo.png', 'company': 'PIRSA', 'phone': '(+52) 81 8196 9133', 'confirmed': True, 'directory_url': '/perfil/alethia-avendano-pirsa/'}]",Inmediato,2022-07-19,,,True,True,True,False,29096,25.75519552005917,-100.18246872504903,Bodega Pirsa,"Alemania 200, Apodaca, Nuevo León",Parque Internacional Regiomontano,['https://d1qt0l5rwmztsk.cloudfront.net/media/PI-29096_thumbnail_1654623716.jpg'],Monterrey,En construcción,True,False,1,bodega-pirsa-monterrey-mty,True,Alethia Avendaño ,[]
376,2934,,,10435.9846932945,True,False,,,,,['https://solili.s3.amazonaws.com/media/PI-29124_1643236706.jpg'],"['https://d1qt0l5rwmztsk.cloudfront.net/media/PI-29124_thumbnail_1643236706.jpg', 'https://solili.s3.amazonaws.com/media/PI-29124_thumbnail_1643236706.jpg']","https://maps.googleapis.com/maps/api/staticmap?center=25.786109993549616,-100.13244987695835&zoom=15&scale=false&size=600x400&maptype=roadmap&format=png&style=feature:all|element:all|visibility:simplified&visual_refresh=true&markers=icon:https://s3-us-west-2.amazonaws.com/solili/static/assets/img/maps/point-marker-black_20x20.png|25.786109993549616,-100.13244987695835&key=AIzaSyC8dEOt7Qx6gIEnnxWuImXd5ALEUTBp85w",,,"[{'id': 2432, 'name': 'Aaron Gonzalez ', 'professional_photo': 'https://solili.s3.amazonaws.com/static/upgrade/src/img/utils/default_photo.png', 'company': 'Vynmsa', 'phone': '(+52) 81 8356 7978', 'confirmed': True, 'directory_url': '/perfil/aaron-gonzalez-vynmsa/'}, {'id': 10823, 'name': 'Ernesto Lopez ', 'professional_photo': 'https://solili.s3.amazonaws.com/static/upgrade/src/img/utils/default_photo.png', 'company': 'Vynmsa', 'phone': '(+52) 81 8010 7290', 'confirmed': False, 'directory_url': '/perfil/ernesto-lopez-vynmsa/'}]",Inmediato,2022-07-18,,,True,False,True,False,29124,25.786109993549616,-100.13244987695836,Spec IX,"Apodaca - Dr. Gonzalez S/N, Apodaca, Nuevo León",Oma Vynmsa Aero,['https://d1qt0l5rwmztsk.cloudfront.net/media/PI-29124_thumbnail_1643236706.jpg'],Monterrey,En construcción,True,False,1,spec-ix-monterrey-mty,True,Aaron Gonzalez ,[]
377,2957,,,18499.9688774804,True,False,4.8437595,USD,,,['https://solili.s3.amazonaws.com/media/PI-29168_1634765606.jpg'],"['https://d1qt0l5rwmztsk.cloudfront.net/media/PI-29168_thumbnail_1634765606.jpg', 'https://solili.s3.amazonaws.com/media/PI-29168_thumbnail_1634765606.jpg']","https://maps.googleapis.com/maps/api/staticmap?center=25.752543371999412,-100.169697112842&zoom=15&scale=false&size=600x400&maptype=roadmap&format=png&style=feature:all|element:all|visibility:simplified&visual_refresh=true&markers=icon:https://s3-us-west-2.amazonaws.com/solili/static/assets/img/maps/point-marker-black_20x20.png|25.752543371999412,-100.169697112842&key=AIzaSyC8dEOt7Qx6gIEnnxWuImXd5ALEUTBp85w",,,"[{'id': 10826, 'name': 'Hector Ortega ', 'professional_photo': 'https://solili.s3.amazonaws.com/static/upgrade/src/img/utils/default_photo.png', 'company': 'Citius AG', 'phone': '(+52) 81 1181 9336', 'confirmed': True, 'directory_url': '/perfil/hector-ortega-citius-ag/'}]",Inmediato,2022-07-21,,,True,True,True,False,29168,25.75254337199941,-100.169697112842,Apodaca 01,"Av. Margarito Garza , Apodaca, Nuevo León",Hubs Park Apodaca,['https://d1qt0l5rwmztsk.cloudfront.net/media/PI-29168_thumbnail_1634765606.jpg'],Monterrey,En construcción,True,False,1,apodaca-01-monterrey-mty,True,Hector Ortega ,[]
378,2997,,,17004.8801968801,True,False,,,,,['https://solili.s3.amazonaws.com/media/PI-29218_1637267595.jpg'],"['https://d1qt0l5rwmztsk.cloudfront.net/media/PI-29218_thumbnail_1637267595.jpg', 'https://solili.s3.amazonaws.com/media/PI-29218_thumbnail_1637267595.jpg']","https://maps.googleapis.com/maps/api/staticmap?center=25.75295299999267,-100.1328900153844&zoom=15&scale=false&size=600x400&maptype=roadmap&format=png&style=feature:all|element:all|visibility:simplified&visual_refresh=true&markers=icon:https://s3-us-west-2.amazonaws.com/solili/static/assets/img/maps/point-marker-black_20x20.png|25.75295299999267,-100.1328900153844&key=AIzaSyC8dEOt7Qx6gIEnnxWuImXd5ALEUTBp85w",,,"[{'id': 1257, 'name': 'Juan Pablo Canales ', 'professional_photo': 'https://solili.s3.amazonaws.com/static/upgrade/src/img/utils/default_photo.png', 'company': 'Fibra Macquarie', 'phone': '(+52) 81 1242 88 40', 'confirmed': True, 'directory_url': '/perfil/juan-pablo-canales-fibra-macquarie/'}]",Inmediato,2022-07-18,,,True,True,True,False,29218,25.75295299999267,-100.1328900153844,FIBRAMQ MTY 042,"Camino a Dulces Nombres S/N, Apodaca, Nuevo León",Parque Industrial 042,['https://d1qt0l5rwmztsk.cloudfront.net/media/PI-29218_thumbnail_1637267595.jpg'],Monterrey,Existente,True,False,1,fibramq-mty-042-monterrey-mty,True,Juan Pablo Canales ,[]
379,3000,,,9999.80490360845,True,False,4.7361204,USD,,,['https://solili.s3.amazonaws.com/media/PI-29221_1649369929.jpg'],"['https://d1qt0l5rwmztsk.cloudfront.net/media/PI-29221_thumbnail_1649369929.jpg', 'https://solili.s3.amazonaws.com/media/PI-29221_thumbnail_1649369929.jpg']","https://maps.googleapis.com/maps/api/staticmap?center=25.696651305767606,-100.16778590163912&zoom=15&scale=false&size=600x400&maptype=roadmap&format=png&style=feature:all|element:all|visibility:simplified&visual_refresh=true&markers=icon:https://s3-us-west-2.amazonaws.com/solili/static/assets/img/maps/point-marker-black_20x20.png|25.696651305767606,-100.16778590163912&key=AIzaSyC8dEOt7Qx6gIEnnxWuImXd5ALEUTBp85w",,,"[{'id': 12104, 'name': 'Sergio Pérez', 'professional_photo': 'https://solili.s3.amazonaws.com/static/upgrade/src/img/utils/default_photo.png', 'company': 'Areya', 'phone': '(+52) 81 8369 7000', 'confirmed': False, 'directory_url': '/perfil/None/'}]",Inmediato,2022-07-18,,,True,False,True,False,29221,25.69665130576761,-100.16778590163912,AG02,"Autopista Monterrey-Cadereyta 1343, Guadalupe, Nuevo León",Areya Guadalupe,['https://d1qt0l5rwmztsk.cloudfront.net/media/PI-29221_thumbnail_1649369929.jpg'],Monterrey,En construcción,True,False,1,ag02-monterrey-mty,True,Sergio Pérez,[]
380,3032,,,11156.5406994299,True,False,5.2743159,USD,,,['https://solili.s3.amazonaws.com/media/PI-29264_1639613693.jpg'],"['https://d1qt0l5rwmztsk.cloudfront.net/media/PI-29264_thumbnail_1639613693.jpg', 'https://solili.s3.amazonaws.com/media/PI-29264_thumbnail_1639613693.jpg']","https://maps.googleapis.com/maps/api/staticmap?center=25.713930633178077,-100.11890766209491&zoom=15&scale=false&size=600x400&maptype=roadmap&format=png&style=feature:all|element:all|visibility:simplified&visual_refresh=true&markers=icon:https://s3-us-west-2.amazonaws.com/solili/static/assets/img/maps/point-marker-black_20x20.png|25.713930633178077,-100.11890766209491&key=AIzaSyC8dEOt7Qx6gIEnnxWuImXd5ALEUTBp85w",,,"[{'id': 1401, 'name': 'Andres Alvarez ', 'professional_photo': 'https://solili.s3.amazonaws.com/static/upgrade/src/img/utils/default_photo.png', 'company': 'American Industries', 'phone': '(+52) 614 4393 602', 'confirmed': False, 'directory_url': '/perfil/andres-alvarez-american-industries/'}]",Inmediato,2022-06-15,,,True,False,True,False,29264,25.71393063317808,-100.11890766209493,Inventory Building I,"Camino a Dulces Nombres , Apodaca, Nuevo León",American Industries Apodaca II,['https://d1qt0l5rwmztsk.cloudfront.net/media/PI-29264_thumbnail_1639613693.jpg'],Monterrey,En construcción,True,False,1,inventory-building-i-monterrey-mty,True,Andres Alvarez ,[]
381,3045,,,25470.5771415777,True,False,5.1666768,USD,,,['https://solili.s3.amazonaws.com/media/PI-29286_1649368531.jpg'],"['https://d1qt0l5rwmztsk.cloudfront.net/media/PI-29286_thumbnail_1649368531.jpg', 'https://solili.s3.amazonaws.com/media/PI-29286_thumbnail_1649368531.jpg']","https://maps.googleapis.com/maps/api/staticmap?center=25.877645493007165,-100.24101661012129&zoom=15&scale=false&size=600x400&maptype=roadmap&format=png&style=feature:all|element:all|visibility:simplified&visual_refresh=true&markers=icon:https://s3-us-west-2.amazonaws.com/solili/static/assets/img/maps/point-marker-black_20x20.png|25.877645493007165,-100.24101661012129&key=AIzaSyC8dEOt7Qx6gIEnnxWuImXd5ALEUTBp85w",,,"[{'id': 1632, 'name': 'Alejandra Enriquez ', 'professional_photo': 'https://solili.s3.amazonaws.com/static/upgrade/src/img/utils/default_photo.png', 'company': 'CPA', 'phone': '(+52) 81 5000 5005', 'confirmed': True, 'directory_url': '/perfil/alejandra-enriquez-cpa/'}]",Inmediato,2022-07-19,,,True,True,True,False,29286,25.877645493007165,-100.24101661012128,CPAADN-B014,"Antiguo Camino a Cienega de Flores , General Zuazua, Nuevo León",CPA ADN Logistics Center,['https://d1qt0l5rwmztsk.cloudfront.net/media/PI-29286_thumbnail_1649368531.jpg'],Monterrey,En construcción,True,False,1,cpaadn-b014-monterrey-mty,True,Alejandra Enriquez ,[]
382,3046,,,9666.19007405302,True,False,,USD,,,['https://solili.s3.amazonaws.com/static/img/FotoDefault-Oficinas-Planeada.jpg'],['https://solili.s3.amazonaws.com/static/img/FotoDefault-Industrial-Planeada-thumbnail.jpg'],"https://maps.googleapis.com/maps/api/staticmap?center=25.876534210855535,-100.23319838978874&zoom=15&scale=false&size=600x400&maptype=roadmap&format=png&style=feature:all|element:all|visibility:simplified&visual_refresh=true&markers=icon:https://s3-us-west-2.amazonaws.com/solili/static/assets/img/maps/point-marker-black_20x20.png|25.876534210855535,-100.23319838978874&key=AIzaSyC8dEOt7Qx6gIEnnxWuImXd5ALEUTBp85w",,,"[{'id': 1632, 'name': 'Alejandra Enriquez ', 'professional_photo': 'https://solili.s3.amazonaws.com/static/upgrade/src/img/utils/default_photo.png', 'company': 'CPA', 'phone': '(+52) 81 5000 5005', 'confirmed': True, 'directory_url': '/perfil/alejandra-enriquez-cpa/'}]",Inmediato,2022-07-19,,,True,True,True,False,29287,25.87653421085553,-100.23319838978874,ADN Inventory,"Blvd. Alianza , General Zuazua, Nuevo León",CPA ADN Logistics Center,['https://solili.s3.amazonaws.com/static/img/FotoDefault-Industrial-Planeada-thumbnail.jpg'],Monterrey,Planeado,True,False,1,adn-inventory-monterrey-mty,True,Alejandra Enriquez ,[]
383,3059,,,9399.92995110513,True,False,4.8437595,USD,,,"['https://solili.s3.amazonaws.com/media/PI-29302_1642459917.jpg', 'https://solili.s3.amazonaws.com/media/PI-29302_1653959285.jpg']","['https://d1qt0l5rwmztsk.cloudfront.net/media/PI-29302_thumbnail_1642459917.jpg', 'https://solili.s3.amazonaws.com/media/PI-29302_thumbnail_1642459917.jpg', 'https://solili.s3.amazonaws.com/media/PI-29302_thumbnail_1653959285.jpg']","https://maps.googleapis.com/maps/api/staticmap?center=25.804348260753873,-100.21141893610047&zoom=15&scale=false&size=600x400&maptype=roadmap&format=png&style=feature:all|element:all|visibility:simplified&visual_refresh=true&markers=icon:https://s3-us-west-2.amazonaws.com/solili/static/assets/img/maps/point-marker-black_20x20.png|25.804348260753873,-100.21141893610047&key=AIzaSyC8dEOt7Qx6gIEnnxWuImXd5ALEUTBp85w",,,"[{'id': 10973, 'name': 'Norma Gómez', 'professional_photo': 'https://solili.s3.amazonaws.com/static/upgrade/src/img/utils/default_photo.png', 'company': 'Grupo Avante', 'phone': '(+52) 81 1077 6161', 'confirmed': False, 'directory_url': '/perfil/norma-gomez-grupo-avante/'}]",Inmediato,2022-07-18,,,True,False,True,False,29302,25.804348260753876,-100.21141893610049,A-06,"Av. Avante , Apodaca, Nuevo León",Avante Apodaca,['https://d1qt0l5rwmztsk.cloudfront.net/media/PI-29302_thumbnail_1642459917.jpg'],Monterrey,En construcción,True,False,1,a-06-monterrey-mty,True,Norma Gómez,[]
384,3071,,,21638.9769145227,True,False,,,,,['https://solili.s3.amazonaws.com/media/PI-29310_1643155023.jpg'],"['https://d1qt0l5rwmztsk.cloudfront.net/media/PI-29310_thumbnail_1643155023.jpg', 'https://solili.s3.amazonaws.com/media/PI-29310_thumbnail_1643155023.jpg']","https://maps.googleapis.com/maps/api/staticmap?center=25.833338678584152,-100.32087647096654&zoom=15&scale=false&size=600x400&maptype=roadmap&format=png&style=feature:all|element:all|visibility:simplified&visual_refresh=true&markers=icon:https://s3-us-west-2.amazonaws.com/solili/static/assets/img/maps/point-marker-black_20x20.png|25.833338678584152,-100.32087647096654&key=AIzaSyC8dEOt7Qx6gIEnnxWuImXd5ALEUTBp85w",,,"[{'id': 2432, 'name': 'Aaron Gonzalez ', 'professional_photo': 'https://solili.s3.amazonaws.com/static/upgrade/src/img/utils/default_photo.png', 'company': 'Vynmsa', 'phone': '(+52) 81 8356 7978', 'confirmed': True, 'directory_url': '/perfil/aaron-gonzalez-vynmsa/'}]",Inmediato,2022-07-18,,,True,True,True,False,29310,25.833338678584152,-100.32087647096654,Spec VII,"Nuevo Leon 100 , General Escobedo, Nuevo León",Vynmsa Escobedo Park II,['https://d1qt0l5rwmztsk.cloudfront.net/media/PI-29310_thumbnail_1643155023.jpg'],Monterrey,En construcción,True,False,1,spec-vii-monterrey-mty,True,Aaron Gonzalez ,[]
385,3074,,,19838.0514144024,True,False,,,,,['https://solili.s3.amazonaws.com/media/PI-29312_1649368749.jpg'],"['https://d1qt0l5rwmztsk.cloudfront.net/media/PI-29312_thumbnail_1649368749.jpg', 'https://solili.s3.amazonaws.com/media/PI-29312_thumbnail_1649368749.jpg']","https://maps.googleapis.com/maps/api/staticmap?center=25.75194764826843,-100.12419885609953&zoom=15&scale=false&size=600x400&maptype=roadmap&format=png&style=feature:all|element:all|visibility:simplified&visual_refresh=true&markers=icon:https://s3-us-west-2.amazonaws.com/solili/static/assets/img/maps/point-marker-black_20x20.png|25.75194764826843,-100.12419885609953&key=AIzaSyC8dEOt7Qx6gIEnnxWuImXd5ALEUTBp85w",,,"[{'id': 2432, 'name': 'Aaron Gonzalez ', 'professional_photo': 'https://solili.s3.amazonaws.com/static/upgrade/src/img/utils/default_photo.png', 'company': 'Vynmsa', 'phone': '(+52) 81 8356 7978', 'confirmed': True, 'directory_url': '/perfil/aaron-gonzalez-vynmsa/'}]",Inmediato,2022-07-18,,,True,True,True,False,29312,25.75194764826843,-100.12419885609953,Spec II,"Carretera a Dulces Nombres 181, Apodaca, Nuevo León",Vynmsa Apodaca,['https://d1qt0l5rwmztsk.cloudfront.net/media/PI-29312_thumbnail_1649368749.jpg'],Monterrey,En construcción,True,False,1,spec-ii-monterrey-mty,True,Aaron Gonzalez ,[]
386,3077,,,10795.9839872314,True,False,,,,,['https://solili.s3.amazonaws.com/media/PI-29315_1649368970.jpg'],"['https://d1qt0l5rwmztsk.cloudfront.net/media/PI-29315_thumbnail_1649368970.jpg', 'https://solili.s3.amazonaws.com/media/PI-29315_thumbnail_1649368970.jpg']","https://maps.googleapis.com/maps/api/staticmap?center=25.8950494498127,-100.23675085715885&zoom=15&scale=false&size=600x400&maptype=roadmap&format=png&style=feature:all|element:all|visibility:simplified&visual_refresh=true&markers=icon:https://s3-us-west-2.amazonaws.com/solili/static/assets/img/maps/point-marker-black_20x20.png|25.8950494498127,-100.23675085715885&key=AIzaSyC8dEOt7Qx6gIEnnxWuImXd5ALEUTBp85w",,,"[{'id': 2432, 'name': 'Aaron Gonzalez ', 'professional_photo': 'https://solili.s3.amazonaws.com/static/upgrade/src/img/utils/default_photo.png', 'company': 'Vynmsa', 'phone': '(+52) 81 8356 7978', 'confirmed': True, 'directory_url': '/perfil/aaron-gonzalez-vynmsa/'}]",Inmediato,2022-07-18,,,True,True,True,False,29315,25.8950494498127,-100.23675085715884,Spec VII,"Autopista Monterrey - Nuevo Laredo , General Zuazua, Nuevo León",Monterrey Technology Park,['https://d1qt0l5rwmztsk.cloudfront.net/media/PI-29315_thumbnail_1649368970.jpg'],Monterrey,En construcción,True,False,1,spec-vii-monterrey-mty,True,Aaron Gonzalez ,[]
387,3078,,,12137.9684519845,True,False,84.9272499,MXN,,,['https://solili.s3.amazonaws.com/media/PI-8778_1535045949.jpg'],['https://d1qt0l5rwmztsk.cloudfront.net/media/PI-8778_thumbnail_1535045949.jpg'],"https://maps.googleapis.com/maps/api/staticmap?center=25.743105,-100.241212&zoom=15&scale=false&size=600x400&maptype=roadmap&format=png&style=feature:all|element:all|visibility:simplified&visual_refresh=true&markers=icon:https://s3-us-west-2.amazonaws.com/solili/static/assets/img/maps/point-marker-black_20x20.png|25.743105,-100.241212&key=AIzaSyC8dEOt7Qx6gIEnnxWuImXd5ALEUTBp85w",,,"[{'id': 1841, 'name': 'Lucia de la Peña ', 'professional_photo': 'https://solili.s3.amazonaws.com/static/upgrade/src/img/utils/default_photo.png', 'company': 'Kalos', 'phone': '(+52) 81 8345 0535', 'confirmed': True, 'directory_url': '/perfil/lucia-de-la-pena-kalos/'}]",Inmediato,2022-07-18,,,True,True,True,False,8778,25.743105,-100.241212,KSN 1,"Camino a Mezquital 343, San Nicolás de los Garza, Nuevo León",Kalos San Nicolas,['https://d1qt0l5rwmztsk.cloudfront.net/media/PI-8778_thumbnail_1535045949.jpg'],Monterrey,Existente,True,False,1,ksn-1-monterrey-mty,True,Lucia de la Peña ,[]
388,3139,,,4814.97894352517,True,False,99.9967239,MXN,,,['https://solili.s3.amazonaws.com/media/PI-6984_1556910199.jpg'],['https://d1qt0l5rwmztsk.cloudfront.net/media/PI-6984_thumbnail_1556910199.jpg'],"https://maps.googleapis.com/maps/api/staticmap?center=25.7665119,-100.1954132&zoom=15&scale=false&size=600x400&maptype=roadmap&format=png&style=feature:all|element:all|visibility:simplified&visual_refresh=true&markers=icon:https://s3-us-west-2.amazonaws.com/solili/static/assets/img/maps/point-marker-black_20x20.png|25.7665119,-100.1954132&key=AIzaSyC8dEOt7Qx6gIEnnxWuImXd5ALEUTBp85w",,,"[{'id': 1841, 'name': 'Lucia de la Peña ', 'professional_photo': 'https://solili.s3.amazonaws.com/static/upgrade/src/img/utils/default_photo.png', 'company': 'Kalos', 'phone': '(+52) 81 8345 0535', 'confirmed': True, 'directory_url': '/perfil/lucia-de-la-pena-kalos/'}]",Inmediato,2022-07-18,,,True,False,True,False,6984,25.7665119,-100.1954132,KA 3,"Norte 210, Apodaca, Nuevo León",Kalos Apodaca,['https://d1qt0l5rwmztsk.cloudfront.net/media/PI-6984_thumbnail_1556910199.jpg'],Monterrey,Existente,True,False,1,ka-6-monterrey-mty,False,Lucia de la Peña ,[]
389,3144,,,11826.2787407178,True,False,4.5208422,USD,,,['https://solili.s3.amazonaws.com/media/PI-30201_1645132530.jpg'],"['https://d1qt0l5rwmztsk.cloudfront.net/media/PI-30201_thumbnail_1645132530.jpg', 'https://solili.s3.amazonaws.com/media/PI-30201_thumbnail_1645132530.jpg']","https://maps.googleapis.com/maps/api/staticmap?center=25.77472748154945,-100.56225796430444&zoom=15&scale=false&size=600x400&maptype=roadmap&format=png&style=feature:all|element:all|visibility:simplified&visual_refresh=true&markers=icon:https://s3-us-west-2.amazonaws.com/solili/static/assets/img/maps/point-marker-black_20x20.png|25.77472748154945,-100.56225796430444&key=AIzaSyC8dEOt7Qx6gIEnnxWuImXd5ALEUTBp85w",,,"[{'id': 4390, 'name': 'Maria Gabriela Bayon Beltran Del Rio ', 'professional_photo': 'https://solili.s3.amazonaws.com/static/upgrade/src/img/utils/default_photo.png', 'company': 'Stiva', 'phone': '(+52) 81 19 090964', 'confirmed': True, 'directory_url': '/perfil/maria-gabriela-bayon-beltran-del-rio-stiva/'}]",Inmediato,2022-07-19,,,True,True,True,False,30201,25.77472748154945,-100.56225796430444,GA-INV.01,"Heriberto Castillo Martínez S/N, García, Nuevo León",Stiva García,['https://d1qt0l5rwmztsk.cloudfront.net/media/PI-30201_thumbnail_1645132530.jpg'],Monterrey,En construcción,True,False,1,ga-inv01-monterrey-mty,True,Maria Gabriela Bayon Beltran Del Rio ,[]
390,3155,,,13979.9570973745,True,False,,,,,['https://solili.s3.amazonaws.com/media/PI-30224_1646431783.jpg'],"['https://d1qt0l5rwmztsk.cloudfront.net/media/PI-30224_thumbnail_1646431783.jpg', 'https://solili.s3.amazonaws.com/media/PI-30224_thumbnail_1646431783.jpg']","https://maps.googleapis.com/maps/api/staticmap?center=25.798561548577396,-100.2089226857234&zoom=15&scale=false&size=600x400&maptype=roadmap&format=png&style=feature:all|element:all|visibility:simplified&visual_refresh=true&markers=icon:https://s3-us-west-2.amazonaws.com/solili/static/assets/img/maps/point-marker-black_20x20.png|25.798561548577396,-100.2089226857234&key=AIzaSyC8dEOt7Qx6gIEnnxWuImXd5ALEUTBp85w",,,"[{'id': 10973, 'name': 'Norma Gómez', 'professional_photo': 'https://solili.s3.amazonaws.com/static/upgrade/src/img/utils/default_photo.png', 'company': 'Grupo Avante', 'phone': '(+52) 81 1077 6161', 'confirmed': False, 'directory_url': '/perfil/norma-gomez-grupo-avante/'}]",Inmediato,2022-07-18,,,True,False,True,False,30224,25.7985615485774,-100.2089226857234,A-09B,"Av. Avante , Apodaca, Nuevo León",Avante Apodaca,['https://d1qt0l5rwmztsk.cloudfront.net/media/PI-30224_thumbnail_1646431783.jpg'],Monterrey,Planeado,True,False,1,a-09b-monterrey-mty,True,Norma Gómez,[]
391,3156,,,13226.513413806,True,False,,,,,['https://solili.s3.amazonaws.com/media/PI-30225_1646434530.jpg'],"['https://d1qt0l5rwmztsk.cloudfront.net/media/PI-30225_thumbnail_1646434530.jpg', 'https://solili.s3.amazonaws.com/media/PI-30225_thumbnail_1646434530.jpg']","https://maps.googleapis.com/maps/api/staticmap?center=25.746430467373767,-100.1344799710664&zoom=15&scale=false&size=600x400&maptype=roadmap&format=png&style=feature:all|element:all|visibility:simplified&visual_refresh=true&markers=icon:https://s3-us-west-2.amazonaws.com/solili/static/assets/img/maps/point-marker-black_20x20.png|25.746430467373767,-100.1344799710664&key=AIzaSyC8dEOt7Qx6gIEnnxWuImXd5ALEUTBp85w",,,"[{'id': 10973, 'name': 'Norma Gómez', 'professional_photo': 'https://solili.s3.amazonaws.com/static/upgrade/src/img/utils/default_photo.png', 'company': 'Grupo Avante', 'phone': '(+52) 81 1077 6161', 'confirmed': False, 'directory_url': '/perfil/norma-gomez-grupo-avante/'}]",Inmediato,2022-07-18,,,True,False,True,False,30225,25.746430467373767,-100.1344799710664,AP-03,"NL 181, Apodaca, Nuevo Leon",Avante Airport,['https://d1qt0l5rwmztsk.cloudfront.net/media/PI-30225_thumbnail_1646434530.jpg'],Monterrey,En construcción,True,False,1,ap-03-monterrey-mty,True,Norma Gómez,[]
392,3157,,,17217.8139728036,True,False,4.8437595,USD,,,['https://solili.s3.amazonaws.com/media/PI-30226_1646438847.jpg'],"['https://d1qt0l5rwmztsk.cloudfront.net/media/PI-30226_thumbnail_1646438847.jpg', 'https://solili.s3.amazonaws.com/media/PI-30226_thumbnail_1646438847.jpg']","https://maps.googleapis.com/maps/api/staticmap?center=25.772887249335657,-100.13991132517735&zoom=15&scale=false&size=600x400&maptype=roadmap&format=png&style=feature:all|element:all|visibility:simplified&visual_refresh=true&markers=icon:https://s3-us-west-2.amazonaws.com/solili/static/assets/img/maps/point-marker-black_20x20.png|25.772887249335657,-100.13991132517735&key=AIzaSyC8dEOt7Qx6gIEnnxWuImXd5ALEUTBp85w",,,"[{'id': 4390, 'name': 'Maria Gabriela Bayon Beltran Del Rio ', 'professional_photo': 'https://solili.s3.amazonaws.com/static/upgrade/src/img/utils/default_photo.png', 'company': 'Stiva', 'phone': '(+52) 81 19 090964', 'confirmed': True, 'directory_url': '/perfil/maria-gabriela-bayon-beltran-del-rio-stiva/'}]",Inmediato,2022-07-19,,,True,True,True,False,30226,25.772887249335657,-100.13991132517737,AE-INV.05,"Neutron , Apodaca, Nuevo León",Stiva Aeropuerto,['https://d1qt0l5rwmztsk.cloudfront.net/media/PI-30226_thumbnail_1646438847.jpg'],Monterrey,En construcción,True,False,1,ae-inv05-monterrey-mty,True,Maria Gabriela Bayon Beltran Del Rio ,[]
