,id,solili_id,thumbnail,leasing_company,building_id,building_name,space_slug,building_municipality_address,divisible_minimum,available_sqm,rent_price,rent_currency,sale_price,sale_currency,industrial_park,market,all_confirmed,is_favorite,space_membership,is_for_rent,is_for_sale,Estado
168,2293,SI-2293,https://solili.s3.amazonaws.com/media/PI-24147_thumbnail_1577822160.jpg,,24147,CDR-II,/nave-en-renta/cdr-ii-guanajuato-gto/2293/,"Irapuato, Guanajuato",,3200.0,3.95,USD,,,Castro del Río,Guanajuato,True,False,5,True,False,Guanajuato
169,2300,SI-2300,https://solili.s3.amazonaws.com/media/PI-28733_thumbnail_1600794833.jpg,,28733,Flex Space Stiva,/nave-en-renta/flex-space-stiva-guanajuato-gto/2300/,"León, Guanajuato",,3827.0,4.47,USD,,,Stiva León,Guanajuato,True,False,5,True,False,Guanajuato
170,2315,SI-2315,https://solili.s3.amazonaws.com/media/PI-28753_thumbnail_1637797152.jpg,,28753,Nave C,/nave-en-renta/nave-c-guanajuato-gto/2315/,"León, Guanajuato",686.7,2752.9,,USD,,,Colinas de León,Guanajuato,False,False,5,True,False,Guanajuato
171,2356,SI-2356,https://solili.s3.amazonaws.com/media/PI-24108_thumbnail_1626207263.jpg,,24108,Spec III,/nave-en-renta/tenneco-monroe-guanajuato-gto/2356/,"Apaseo el Grande, Guanajuato",,5000.0,4.2,USD,,,Amistad Bajío,Guanajuato,True,False,5,True,False,Guanajuato
172,2462,SI-2462,https://solili.s3.amazonaws.com/media/PI-24233_thumbnail_1577807006.jpg,,24233,Orora Fresh,/nave-en-renta/nave-4-guanajuato-gto/2462/,"Salamanca, Guanajuato",,2847.0,4.5,USD,,,Parque Industrial Bajío,Guanajuato,True,False,5,True,False,Guanajuato
173,2509,SI-2509,https://solili.s3.amazonaws.com/media/PI-28861_thumbnail_1609886723.jpg,,28861,Nave Valenciana,/nave-en-renta/blvd-mineral-del-cubo-guanajuato-gto/2509/,"Silao de la Victoria, Guanajuato",651.0,15999.94,3.8,USD,,,Mezquite Park,Guanajuato,True,False,5,True,False,Guanajuato
174,2671,SI-2671,https://solili.s3.amazonaws.com/media/PI-24219_thumbnail_1578349434.jpg,,24219,PLC-141,/nave-en-renta/contour-hardening-guanajuato-gto/2671/,"Silao de la Victoria, Guanajuato",,6000.0,4.2,USD,,,Las Colinas,Guanajuato,True,False,5,True,False,Guanajuato
175,2714,SI-2714,https://solili.s3.amazonaws.com/media/PI-28969_thumbnail_1652798066.jpg,,28969,Inventario 3,/nave-en-renta/inventario-3-guanajuato-gto/2714/,"León, Guanajuato",,12727.71,4.5,USD,,,Stiva León,Guanajuato,True,False,5,True,False,Guanajuato
176,2866,SI-2866,https://solili.s3.amazonaws.com/media/PI-24318_thumbnail_1599775294.jpg,,24318,SIL-SF-02,/nave-en-renta/nave-15-guanajuato-gto/2866/,"Silao de la Victoria, Guanajuato",,4726.0,4.1,USD,,,Santa Fe I Puerto Interior,Guanajuato,True,False,5,True,False,Guanajuato
177,2943,SI-2943,https://solili.s3.amazonaws.com/media/PI-24308_thumbnail_1586721713.jpg,,24308,Toyota Tsusho México,/nave-en-renta/toyota-tsusho-mexico-guanajuato-gto/2943/,"Silao de la Victoria, Guanajuato",,10920.0,3.9,USD,,,Advance Santa Fe II,Guanajuato,True,False,5,True,False,Guanajuato
178,3068,SI-3068,https://solili.s3.amazonaws.com/media/PI-24305_thumbnail_1586381823.jpg,,24305,Multitenant 1,/nave-en-renta/desico-guanajuato-gto/3068/,"Silao de la Victoria, Guanajuato",,9510.0,4.15,USD,,,Santa Fe Puerto Interior,Guanajuato,True,False,5,True,False,Guanajuato
179,3148,SI-3148,https://solili.s3.amazonaws.com/media/PI-30203_thumbnail_1645570455.jpg,,30203,ISK-3,/nave-en-renta/isk-3-guanajuato-gto/3148/,"Silao de la Victoria, Guanajuato",2500.0,10000.0,4.0,USD,,,Skyplus,Guanajuato,False,False,5,True,False,Guanajuato
180,3149,SI-3149,https://solili.s3.amazonaws.com/media/PI-30205_thumbnail_1645631929.jpg,,30205,ISK-4,/nave-en-renta/isk-4-guanajuato-gto/3149/,"Silao de la Victoria, Guanajuato",2500.0,10000.0,4.0,USD,,,Skyplus,Guanajuato,False,False,5,True,False,Guanajuato
181,3194,SI-3194,https://solili.s3.amazonaws.com/media/PI-30265_thumbnail_1656348300.jpg,,30265,Spec C,/nave-en-renta/spec-c-guanajuato-gto/3194/,"León, Guanajuato",,5040.0,4.8,USD,,,Vynmsa Guanajuato Puerto Interior II,Guanajuato,True,False,5,True,False,Guanajuato
182,3217,SI-3217,https://solili.s3.amazonaws.com/media/PI-31444_thumbnail_1651179265.jpg,,31444,Bodega Mariano Escobedo,/nave-en-renta/nave-santa-rosa-guanajuato-gto/3217/,"León, Guanajuato",,5448.85,65.0,MXN,,,Fuera de Parque,Guanajuato,False,False,5,True,False,Guanajuato
183,3222,SI-3222,"https://maps.googleapis.com/maps/api/staticmap?center=20.516621614646372,-100.90217180550098&zoom=18&scale=false&size=300x200&maptype=satellite&format=png&style=feature:all|element:all|visibility:simplified|hue:0x0081ff&visual_refresh=true&markers=%7C20.516621614646372,-100.90217180550098&key=AIzaSyC8dEOt7Qx6gIEnnxWuImXd5ALEUTBp85w",,31448,Grupo CG Maderas,/nave-en-renta/nave-celaya-villagran-guanajuato-gto/3222/,"Celaya, Guanajuato",,984.02,,MXN,,,Buena Opción,Guanajuato,True,False,5,True,False,Guanajuato
184,3227,SI-3227,https://solili.s3.amazonaws.com/media/PI-24309_thumbnail_1650490198.jpg,,24309,Ethos,/nave-en-venta/ethos-guanajuato-gto/3227/,"Silao de la Victoria, Guanajuato",,6270.95544277126,,,,,Santa Fe Puerto Interior,Guanajuato,False,False,5,True,True,Guanajuato
185,3228,SI-3228,https://solili.s3.amazonaws.com/media/PI-24427_thumbnail_1599758379.jpg,,24427,Tamx,/nave-en-renta/nave-8-guanajuato-gto/3228/,"Silao de la Victoria, Guanajuato",,10000.0,75.0,MXN,,,Fipasi,Guanajuato,False,False,5,True,False,Guanajuato
186,3241,SI-3241,https://solili.s3.amazonaws.com/media/PI-24365_thumbnail_1578434619.jpg,,24365,Yamazen Mexicana,/nave-en-renta/yamazen-mexicana-guanajuato-gto/3241/,"Silao de la Victoria, Guanajuato",,800.0,,MXN,,,Santa Fé Puerto Interior,Guanajuato,False,False,5,True,False,Guanajuato
187,3263,SI-3263,https://solili.s3.amazonaws.com/media/PI-24221_thumbnail_1578335235.jpg,,24221,Mccormick Tractores de México,/nave-en-renta/mccormick-tractores-de-mexico-guanajuato-gto/3263/,"Silao de la Victoria, Guanajuato",,3990.92894682323,,,,,Las Colinas,Guanajuato,False,False,5,True,False,Guanajuato
188,3266,SI-3266,https://solili.s3.amazonaws.com/media/PI-31488_thumbnail_1652281768.jpg,,31488,Dile Trade,/nave-en-renta/nave-1-guanajuato-gto/3266/,"Silao de la Victoria, Guanajuato",700.0,1400.0,60.0,MXN,,,San Ignacio Park,Guanajuato,True,False,5,True,False,Guanajuato
189,3338,SI-3338,https://solili.s3.amazonaws.com/media/PI-31557_thumbnail_1655998949.jpg,,31557,Nave 1,/nave-en-renta/nave-1-guanajuato-gto/3338/,"Apaseo el Grande, Guanajuato",1100.0,4400.0,4.0,USD,,,Amexhe,Guanajuato,False,False,5,True,False,Guanajuato
190,3339,SI-3339,https://solili.s3.amazonaws.com/media/PI-31558_thumbnail_1655999425.jpg,,31558,Nave 2,/nave-en-renta/nave-2-guanajuato-gto/3339/,"Apaseo el Grande, Guanajuato",1100.0,4400.0,4.0,USD,,,Amexhe,Guanajuato,False,False,5,True,False,Guanajuato
191,3348,SI-3348,https://solili.s3.amazonaws.com/media/PI-31569_thumbnail_1656346962.jpg,,31569,SPEC II,/nave-en-renta/spec-ii-guanajuato-gto/3348/,"San Miguel de Allende, Guanajuato",,6351.0,4.8,USD,,,Polígono Industrial San Miguel de Allende,Guanajuato,True,False,5,True,False,Guanajuato
192,3350,SI-3350,https://solili.s3.amazonaws.com/media/PI-26611_thumbnail_1599676105.jpg,,26611,SMA04-Carcoustics,/nave-en-renta/carcoustics-guanajuato-gto/3350/,"San Miguel de Allende, Guanajuato",,5668.0,4.5,USD,,,Poligono Industrial San Miguel de Allende,Guanajuato,True,False,5,True,False,Guanajuato
193,1483,SI-1483,https://solili.s3.amazonaws.com/media/PI-21124_thumbnail_1570569358.jpg,Colliers,21124,El Castillo,/nave-en-renta/el-castillo-guadalajara-gdl/1483/,"El Salto, Jalisco",3000.0,2999.93218077817,85.034889,MXN,,,Logistico El Castillo Guadalajara,Guadalajara,True,False,-1,True,False,Jalisco
194,2216,SI-2216,https://solili.s3.amazonaws.com/media/PI-21124_thumbnail_1570569358.jpg,Colliers,21124,El Castillo,/nave-en-renta/el-castillo-guadalajara-gdl/2216/,"El Salto, Jalisco",,2999.93218077817,84.4966935,MXN,,,Logistico El Castillo Guadalajara,Guadalajara,True,False,-1,True,False,Jalisco
195,3165,SI-3165,https://solili.s3.amazonaws.com/media/PI-5625_thumbnail_1494356016.jpg,Prologis,5625,Edificio 4,/nave-en-renta/edificio-4-guadalajara-gdl/3165/,"El Salto, Jalisco",,4058.0002991478,5.8125114,USD,,,Los Altos Industrial Park,Guadalajara,True,False,-1,True,False,Jalisco
196,2748,SI-2748,https://solili.s3.amazonaws.com/media/PI-28985_thumbnail_1619730058.jpg,Colliers,28985,Edificio 10,/nave-en-renta/edificio-10-guadalajara-gdl/2748/,"Tonalá, Jalisco",,7812.40274212624,5.5,USD,,,Axis Centro Logistico,Guadalajara,True,False,0,True,False,Jalisco
197,3357,SI-3357,https://solili.s3.amazonaws.com/media/SI-3357_thumbnail_1657140207.jpg,Parks,5690,Nave 2,/nave-en-renta/nave-1-guadalajara-gdl/3357/,"El Salto, Jalisco",,2463.21,,USD,,,El Salto Park Guadalajara I,Guadalajara,True,False,0,True,False,Jalisco
198,1507,SI-1507,https://solili.s3.amazonaws.com/media/PI-21204_thumbnail_1623780715.jpg,,21204,CPA-PIT-IV-B006,/nave-en-renta/nave-6-guadalajara-gdl/1507/,"Tlajomulco de Zúñiga, Jalisco",,3055.00045987007,,USD,,,Parque Industrial Tecnológico IV,Guadalajara,True,False,5,True,False,Jalisco
199,2475,SI-2475,https://solili.s3.amazonaws.com/media/PI-28833_thumbnail_1621964734.jpg,,28833,Nave D,/nave-en-renta/nave-d-guadalajara-gdl/2475/,"El Salto, Jalisco",4400.0,8713.74807110056,99.9967239,MXN,,,Panorama Industrial,Guadalajara,True,False,5,True,False,Jalisco
200,2603,SI-2603,https://solili.s3.amazonaws.com/media/PI-28895_thumbnail_1623779044.jpg,,28895,Inventario Building III,/nave-en-renta/building-spec-guadalajara-gdl/2603/,"Tlajomulco de Zúñiga, Jalisco",,12078.7892132134,5.381955,USD,,,American Industries San Jorge Industrial Park,Guadalajara,False,False,5,True,False,Jalisco
201,2656,SI-2656,https://solili.s3.amazonaws.com/media/PI-28932_thumbnail_1643749858.jpg,,28932,Spec I,/nave-en-renta/spec-i-guadalajara-gdl/2656/,"Ixtlahuacán de los Membrillos, Jalisco",,9336.01265711066,4.8437595,USD,,,Kampus Industrial Santa Rosa,Guadalajara,True,False,5,True,False,Jalisco
202,2901,SI-2901,https://solili.s3.amazonaws.com/media/PI-29122_thumbnail_1630346624.jpg,,29122,Alamo Business Park,/nave-en-renta/alamo-business-park-guadalajara-gdl/2901/,"Guadalajara, Jalisco",1231.96,832.65003144768,104.9481225,MXN,,,AB Buildings,Guadalajara,True,False,5,True,False,Jalisco
203,3001,SI-3001,https://solili.s3.amazonaws.com/media/PI-29220_thumbnail_1637775238.jpg,,29220,Inventory Building I,/nave-en-renta/inventory-building-i-guadalajara-gdl/3001/,"Tlajomulco de Zúñiga, Jalisco",,23364.0935310682,5.00521815,USD,,,Finsa Jalisco El Salto,Guadalajara,True,False,5,True,False,Jalisco
204,3108,SI-3108,https://solili.s3.amazonaws.com/media/PI-30170_thumbnail_1654807713.jpg,,30170,Lote Industrial,/nave-en-renta/bodega-industrial-san-sebastian-guadalajara-gdl/3108/,"Tlajomulco de Zúñiga, Jalisco",,615.0,100.0,MXN,,,Parque San Sebastian,Guadalajara,True,False,5,True,False,Jalisco
205,3112,SI-3112,https://solili.s3.amazonaws.com/media/PI-30170_thumbnail_1654807713.jpg,,30170,Lote Industrial,/nave-en-renta/bodega-industrial-san-sebastian-guadalajara-gdl/3112/,"Tlajomulco de Zúñiga, Jalisco",,635.0,100.0,MXN,,,Parque San Sebastian,Guadalajara,True,False,5,True,False,Jalisco
206,3113,SI-3113,https://solili.s3.amazonaws.com/media/PI-30170_thumbnail_1654807713.jpg,,30170,Lote Industrial,/nave-en-renta/bodega-industrial-san-sebastian-guadalajara-gdl/3113/,"Tlajomulco de Zúñiga, Jalisco",,620.0,100.0,MXN,,,Parque San Sebastian,Guadalajara,True,False,5,True,False,Jalisco
207,3115,SI-3115,https://solili.s3.amazonaws.com/media/PI-30170_thumbnail_1654807713.jpg,,30170,Lote Industrial,/nave-en-renta/bodega-industrial-san-sebastian-guadalajara-gdl/3115/,"Tlajomulco de Zúñiga, Jalisco",,630.0,100.0,MXN,,,Parque San Sebastian,Guadalajara,True,False,5,True,False,Jalisco
208,3116,SI-3116,https://solili.s3.amazonaws.com/media/PI-30170_thumbnail_1654807713.jpg,,30170,Lote Industrial,/nave-en-renta/bodega-industrial-san-sebastian-guadalajara-gdl/3116/,"Tlajomulco de Zúñiga, Jalisco",,625.0,100.0,MXN,,,Parque San Sebastian,Guadalajara,True,False,5,True,False,Jalisco
209,3117,SI-3117,https://solili.s3.amazonaws.com/media/PI-30179_thumbnail_1654802022.jpg,,30179,Espacio Industrial M2,/nave-en-renta/espacio-industrial-m2-guadalajara-gdl/3117/,"Tlajomulco de Zúñiga, Jalisco",,2033.2983088859,95.0453253,MXN,,,Avant,Guadalajara,True,False,5,True,False,Jalisco
210,3118,SI-3118,https://solili.s3.amazonaws.com/media/PI-30176_thumbnail_1654801980.jpg,,30176,Espacio industrial M3,/nave-en-renta/espacio-industrial-m3-guadalajara-gdl/3118/,"Tlajomulco de Zúñiga, Jalisco",,1000.0,95.0453253,MXN,,,Avant,Guadalajara,True,False,5,True,False,Jalisco
211,3119,SI-3119,https://solili.s3.amazonaws.com/media/PI-30176_thumbnail_1654801980.jpg,,30176,Espacio industrial M3,/nave-en-renta/espacio-industrial-m3-guadalajara-gdl/3119/,"Tlajomulco de Zúñiga, Jalisco",,1000.0,95.0453253,MXN,,,Avant,Guadalajara,True,False,5,True,False,Jalisco
212,3120,SI-3120,https://solili.s3.amazonaws.com/media/PI-30177_thumbnail_1643833358.jpg,,30177,Espacio Industrial M4,/nave-en-renta/espacio-industrial-m4-guadalajara-gdl/3120/,"Tlajomulco de Zúñiga, Jalisco",,1670.75,95.0,MXN,,,Avant,Guadalajara,True,False,5,True,False,Jalisco
213,3125,SI-3125,https://solili.s3.amazonaws.com/media/PI-30179_thumbnail_1654802022.jpg,,30179,Espacio Industrial M2,/nave-en-renta/espacio-industrial-m2-guadalajara-gdl/3125/,"Tlajomulco de Zúñiga, Jalisco",,1375.99998513551,95.0453253,MXN,,,Avant,Guadalajara,True,False,5,True,False,Jalisco
214,3126,SI-3126,https://solili.s3.amazonaws.com/media/PI-30176_thumbnail_1654801980.jpg,,30176,Espacio industrial M3,/nave-en-renta/espacio-industrial-m3-guadalajara-gdl/3126/,"Tlajomulco de Zúñiga, Jalisco",,1000.0,95.0453253,MXN,,,Avant,Guadalajara,True,False,5,True,False,Jalisco
215,3127,SI-3127,https://solili.s3.amazonaws.com/media/PI-30176_thumbnail_1654801980.jpg,,30176,Espacio industrial M3,/nave-en-renta/espacio-industrial-m3-guadalajara-gdl/3127/,"Tlajomulco de Zúñiga, Jalisco",,1000.0,95.0453253,MXN,,,Avant,Guadalajara,True,False,5,True,False,Jalisco
216,3128,SI-3128,https://solili.s3.amazonaws.com/media/PI-30176_thumbnail_1654801980.jpg,,30176,Espacio industrial M3,/nave-en-renta/espacio-industrial-m3-guadalajara-gdl/3128/,"Tlajomulco de Zúñiga, Jalisco",,1072.04166515699,95.0453253,MXN,,,Avant,Guadalajara,True,False,5,True,False,Jalisco
217,3164,SI-3164,https://solili.s3.amazonaws.com/media/PI-5641_thumbnail_1629759449.jpg,,5641,Building XI,/nave-en-renta/edificio-11-guadalajara-gdl/3164/,"San Pedro Tlaquepaque, Jalisco",,4513.00038740569,4.8437595,USD,,,El Salto Industrial Park,Guadalajara,True,False,5,True,False,Jalisco
218,3195,SI-3195,https://solili.s3.amazonaws.com/media/PI-30268_thumbnail_1648571919.jpg,,30268,Bodegas White,/nave-en-renta/bodegas-white-guadalajara-gdl/3195/,"San Pedro Tlaquepaque, Jalisco",,1149.95387363885,119.9099574,MXN,,,White Park,Guadalajara,False,False,5,True,False,Jalisco
219,3237,SI-3237,https://solili.s3.amazonaws.com/media/PI-31466_thumbnail_1650991154.jpg,,31466,GTP-180-B,/nave-en-renta/gtp-180-b-guadalajara-gdl/3237/,"Zapopan, Jalisco",,7152.23371432872,,,,,Guadalajara Techonology Park,Guadalajara,True,False,5,True,False,Jalisco
220,3238,SI-3238,https://solili.s3.amazonaws.com/media/PI-31467_thumbnail_1650991185.jpg,,31467,GTP-180-A,/nave-en-renta/gtp-180-a-guadalajara-gdl/3238/,"Zapopan, Jalisco",,23350.5296867031,,,,,Guadalajara Techonology Park,Guadalajara,True,False,5,True,False,Jalisco
221,3240,SI-3240,https://solili.s3.amazonaws.com/media/PI-20353_thumbnail_1622050854.jpg,,20353,Nave MAM,/nave-en-renta/nave-mam-guadalajara-gdl/3240/,"Zacoalco de Torres, Jalisco",,6999.96562587387,4.5208422,USD,,,Centro Logístico Jalisco,Guadalajara,False,False,5,True,False,Jalisco
222,3280,SI-3280,https://solili.s3.amazonaws.com/media/PI-31505_thumbnail_1654908926.jpg,,31505,Spec II,/nave-en-renta/spec-ii-guadalajara-gdl/3280/,"Ixtlahuacán de los Membrillos, Jalisco",,22579.9918431128,5.449767633,USD,,,Kampus Industrial Santa Rosa,Guadalajara,True,False,5,True,False,Jalisco
223,3285,SI-3285,https://solili.s3.amazonaws.com/media/PI-31509_thumbnail_1653601981.jpg,,31509,VPGDL-05,/nave-en-renta/vpgdl-05-guadalajara-gdl/3285/,"El Salto, Jalisco",,31721.9300421501,5.7048723,USD,,,Vesta Park Guadalajara,Guadalajara,True,False,5,True,False,Jalisco
224,3330,SI-3330,https://solili.s3.amazonaws.com/media/PI-16703_thumbnail_1556913621.jpg,,16703,Edificio 5,/nave-en-renta/edificio-5-guadalajara-gdl/3330/,"Tlajomulco de Zúñiga, Jalisco",,4013.99955963957,5.2743159,USD,,USD,Advance Guadalajara,Guadalajara,True,False,5,True,False,Jalisco
225,1458,SI-1458,https://solili.s3.amazonaws.com/media/PI-21107_thumbnail_1576008973.jpg,Cushman & Wakefield,21107,Nave 1,/nave-en-renta/nave-1-ciudad-de-mexico-cdmx/1458/,"Lerma, Estado de México",,3387.0,84.0,MXN,14076.58,,Lerma,Ciudad de México,True,False,-1,True,False,México
226,1459,SI-1459,https://solili.s3.amazonaws.com/media/PI-21108_thumbnail_1576009041.jpg,Cushman & Wakefield,21108,Nave 2,/nave-en-renta/nave-2-ciudad-de-mexico-cdmx/1459/,"Lerma, Estado de México",,7259.0,84.0,MXN,14076.58,,Lerma,Ciudad de México,True,False,-1,True,False,México
227,1590,SI-1590,https://solili.s3.amazonaws.com/media/PI-5798_thumbnail_1499727169.jpg,Colliers,5798,Nave 1,/nave-en-renta/nave-1-ciudad-de-mexico-cdmx/1590/,"Naucalpan, Estado de México",,946.0,130.0,MXN,,,Fraccionamiento Industrial Negra Modelo,Ciudad de México,True,False,-1,True,False,México
228,1766,SI-1766,https://solili.s3.amazonaws.com/media/SI-1766_thumbnail_1624990727.jpg,Parks,26632,Nave 3,/nave-en-renta/nave-3-ciudad-de-mexico-cdmx/1766/,"Atizapán de Zaragoza, Estado de México",,13917.83,6.5,USD,,,Atizapán Park,Ciudad de México,True,False,-1,True,False,México
229,1840,SI-1840,https://solili.s3.amazonaws.com/media/SI-1840_thumbnail_1625180208.jpg,Parks,26673,Bodega El Puma,/nave-en-renta/bodega-el-puma-ciudad-de-mexico-cdmx/1840/,"Cuautitlán, Estado de México",315.91,671.91,75.0,MXN,,,El Puma,Ciudad de México,True,False,-1,True,False,México
230,2243,SI-2243,https://solili.s3.amazonaws.com/media/PI-9001486079626_building_thumbnail.jpg,Prologis,900,F2,/nave-en-renta/f2-ciudad-de-mexico-cdmx/2243/,"Tultitlán, Estado de México",,8759.0,6.5,USD,,,Prologis Fresno,Ciudad de México,True,False,-1,True,False,México
231,2254,SI-2254,https://solili.s3.amazonaws.com/media/PI-28695_thumbnail_1600211266.jpg,Cushman & Wakefield,28695,De la luz 92,/nave-en-renta/de-la-luz-92-ciudad-de-mexico-cdmx/2254/,"Cuautitlán Izcalli, Estado de México",,2064.0,84.0,MXN,,,Fuera de Parque,Ciudad de México,True,False,-1,True,False,México
232,2399,SI-2399,https://solili.s3.amazonaws.com/media/SI-2399_thumbnail_1627492141.jpg,Parks,28801,Nave 4,/nave-en-renta/nave-4-ciudad-de-mexico-cdmx/2399/,"Atizapán de Zaragoza, Estado de México",,2791.46,6.5,USD,,,Atizapán Park,Ciudad de México,True,False,-1,True,False,México
233,2626,SI-2626,https://solili.s3.amazonaws.com/media/PI-26687_thumbnail_1614379675.jpg,Prologis,26687,Nave 2,/nave-en-renta/nave-2-ciudad-de-mexico-cdmx/2626/,"Toluca, Estado de México",,9613.0,5.8,USD,,,Prologis Park Toluca II,Ciudad de México,True,False,-1,True,False,México
234,2837,SI-2837,https://solili.s3.amazonaws.com/media/PI-8620_thumbnail_1521559772.jpg,Prologis,8620,G5,/nave-en-renta/g5-ciudad-de-mexico-cdmx/2837/,"Tepotzotlán, Estado de México",,9568.0,6.15,USD,,,Prologis Park Grande,Ciudad de México,True,False,-1,True,False,México
235,2877,SI-2877,https://solili.s3.amazonaws.com/media/SI-2877_thumbnail_1628094912.jpg,Parks,28962,Nave 5,/nave-en-renta/nave-5-ciudad-de-mexico-cdmx/2877/,"Atizapán de Zaragoza, Estado de México",,2087.06,6.5,USD,,,Atizapán Park,Ciudad de México,True,False,-1,True,False,México
236,2922,SI-2922,https://solili.s3.amazonaws.com/media/SI-2922_thumbnail_1631307798.jpg,Parks,29132,Nave 17,/nave-en-renta/nave-17-ciudad-de-mexico-cdmx/2922/,"Tepotzotlán, Estado de México",,13646.56,5.74,USD,,,TepozPark V,Ciudad de México,True,False,-1,True,False,México
237,2950,SI-2950,https://solili.s3.amazonaws.com/media/PI-29164_thumbnail_1634065912.jpg,Colliers,29164,Bodega los Remedios,/nave-en-venta/los-remedios-37-ciudad-de-mexico-cdmx/2950/,"Naucalpan, Estado de México",2009.09,4383.0,110.0,MXN,15970.8,MXN,Fuera de Parque,Ciudad de México,True,False,-1,True,True,México
238,2995,SI-2995,https://solili.s3.amazonaws.com/media/SI-2995_thumbnail_1640028560.jpg,Parks,924,Bodega G,/nave-en-renta/bodega-e-b-ciudad-de-mexico-cdmx/2995/,"Tultitlán, Estado de México",2618.18,5980.0,,MXN,,,Tultipark I,Ciudad de México,True,False,-1,True,False,México
239,3097,SI-3097,https://solili.s3.amazonaws.com/media/PI-26688_thumbnail_1614380191.jpg,Prologis,26688,Nave 3,/nave-en-renta/nave-3-ciudad-de-mexico-cdmx/3097/,"Toluca, Estado de México",,4783.0,5.85,USD,,,Prologis Park Toluca II,Ciudad de México,True,False,-1,True,False,México
240,3190,SI-3190,https://solili.s3.amazonaws.com/media/SI-3190_thumbnail_1648484715.jpg,Parks,676,Nave 1,/nave-en-renta/nave-1-ciudad-de-mexico-cdmx/3190/,"Cuautitlán Izcalli, Estado de México",3177.93,6861.95,,USD,,,San Martin Obispo Park I,Ciudad de México,True,False,-1,True,False,México
241,3191,SI-3191,https://solili.s3.amazonaws.com/media/SI-3191_thumbnail_1648486393.jpg,Parks,5457,Bodega B,/nave-en-renta/bodega-b-1-34-ciudad-de-mexico-cdmx/3191/,"Tlalnepantla de Baz, Estado de México",,1952.92,120.0,MXN,,,Gustavo Baz Park,Ciudad de México,True,False,-1,True,False,México
242,3203,SI-3203,https://solili.s3.amazonaws.com/media/SI-3203_thumbnail_1649189894.jpg,Parks,5455,Bodega,/nave-en-renta/bodega-b-ciudad-de-mexico-cdmx/3203/,"Coacalco de Berriozábal, Estado de México",,811.9,100.0,MXN,,,Coacalco Park,Ciudad de México,True,False,-1,True,False,México
243,3204,SI-3204,https://solili.s3.amazonaws.com/media/SI-3204_thumbnail_1649369652.jpg,Parks,990,Nave PA,/nave-en-renta/nave-1-ciudad-de-mexico-cdmx/3204/,"Tlalnepantla de Baz, Estado de México",2061.58,4475.8,,MXN,,,TlanePark IV,Ciudad de México,True,False,-1,True,False,México
244,1331,SI-1331,https://solili.s3.amazonaws.com/media/SI-1331_thumbnail_1622226938.jpg,Parks,20440,Patio de Maniobra,/nave-en-renta/patio-de-maniobra-ciudad-de-mexico-cdmx/1331/,"Tultitlán, Estado de México",,20891.8,45.0,MXN,,,Mexiquense Park,Ciudad de México,True,False,0,True,False,México
245,2030,SI-2030,https://solili.s3.amazonaws.com/media/PI-27718_thumbnail_1610398074.jpg,Parks,27718,Terreno I,/nave-en-venta/ixhuatepec-terreno-ciudad-de-mexico-cdmx/2030/,"Tlalnepantla de Baz, Estado de México",,10212.6,2.7,USD,150.0,USD,Ixhuatepecpark,Ciudad de México,True,False,0,True,True,México
246,2625,SI-2625,https://solili.s3.amazonaws.com/media/PI-26686_thumbnail_1614377001.jpg,Prologis,26686,Nave 1,/nave-en-renta/nave-1-ciudad-de-mexico-cdmx/2625/,"Toluca, Estado de México",,9622.0,5.75,USD,,,Prologis Park Toluca II,Ciudad de México,True,False,0,True,False,México
247,2781,SI-2781,https://solili.s3.amazonaws.com/media/PI-29015_thumbnail_1622837884.jpg,Parks,29015,Terreno II,/nave-en-renta/ixhuatepec-ii-terreno-ciudad-de-mexico-cdmx/2781/,"Tlalnepantla de Baz, Estado de México",,11107.8,2.7,USD,,,Ixhuatepecpark,Ciudad de México,True,False,0,True,False,México
248,2816,SI-2816,https://solili.s3.amazonaws.com/media/PI-901_thumbnail_1627318170.jpg,Prologis,901,F1,/nave-en-renta/f1-ciudad-de-mexico-cdmx/2816/,"Tultitlán, Estado de México",,5463.0,5.85,USD,,,Prologis Fresno,Ciudad de México,True,False,0,True,False,México
249,2954,SI-2954,https://solili.s3.amazonaws.com/media/SI-2954_thumbnail_1634751550.jpg,Parks,5479,Nave 5,/nave-en-renta/nave-5-7-ciudad-de-mexico-cdmx/2954/,"Tepotzotlán, Estado de México",,812.05,,MXN,,,Tepotzotlan Park,Ciudad de México,True,False,0,True,False,México
250,3008,SI-3008,https://solili.s3.amazonaws.com/media/PI-29226_thumbnail_1638203580.jpg,Prologis,29226,Olmo 1,/nave-en-renta/olmo-1-ciudad-de-mexico-cdmx/3008/,"Cuautitlán, Estado de México",,23430.0,6.5,USD,,,Prologis Park Olmo,Ciudad de México,True,False,0,True,False,México
251,3041,SI-3041,https://solili.s3.amazonaws.com/media/SI-3041_thumbnail_1640043679.jpg,Parks,5467,Nave 1,/nave-en-renta/nave-1-ciudad-de-mexico-cdmx/3041/,"Tepotzotlán, Estado de México",,2268.12,,MXN,,,Tepozbalas Park,Ciudad de México,True,False,0,True,False,México
252,3167,SI-3167,https://solili.s3.amazonaws.com/media/SI-3167_thumbnail_1647470864.jpg,Parks,30244,Nave 3,/nave-en-renta/nave-4-ciudad-de-mexico-cdmx/3167/,"Teoloyucan, Estado de México",2221.24,10954.15,4.5,USD,,,TeoloPark,Ciudad de México,True,False,0,True,False,México
